2.5337000000000001e+00,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,2.5337000000000001e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,2.1350000000000002e-03
