7.5670000000000002e+00,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,8.3339999999999996e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,7.5670000000000002e+00
